parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
481,2,bacteria,71,Simonsiella,7,7
71,1,bacteria,72,Simonsiella muelleri,7,7
481,2,bacteria,299568,Uruburuella,7,7
299568,1,bacteria,252130,Uruburuella suis,4,4
299568,1,bacteria,1282863,Uruburuella testudinis,1,1
481,2,bacteria,2944815,Wielerella,7,7
2944815,1,bacteria,2917790,Wielerella bovis,7,7
481,2,bacteria,194195,Alysiella,5,5
194195,1,bacteria,153491,Alysiella crassa,5,5
481,2,bacteria,1654931,Crenobacter,5,5
1654931,1,bacteria,2290923,Crenobacter cavernae,5,5
481,2,bacteria,1055692,Chitinolyticbacter,2,2
1055692,1,bacteria,682798,Chitinolyticbacter meiyuanensis,2,2
481,2,bacteria,334107,Conchiformibius,1,1
334107,1,bacteria,153493,Conchiformibius steedae,1,1
481,2,bacteria,1193515,Snodgrassella,1,1
1193515,1,bacteria,1196083,Snodgrassella alvi,1,1
481,2,bacteria,2898489,Paralysiella,1,1
2898489,1,bacteria,2809020,Paralysiella testudinis,1,1
90153,2,bacteria,535,Chromobacterium,65,70
535,2,bacteria,2641838,unclassified Chromobacterium,30,32
2641838,1,bacteria,2059672,Chromobacterium sp. ATCC 53434,20,21
2641838,1,bacteria,2292447,Chromobacterium sp. Rain0013,5,5
2641838,1,bacteria,2953890,Chromobacterium sp. IIBBL 290-4,5,5
535,1,bacteria,2202141,Chromobacterium phragmitis,9,9
535,1,bacteria,2605945,Chromobacterium paludis,9,9
535,1,bacteria,1778675,Chromobacterium rhizoryzae,1,1
90153,2,bacteria,32014,Iodobacter,1,1
32014,1,bacteria,2496266,Iodobacter ciconiae,1,1
1499392,2,bacteria,400060,Paludibacterium,32,34
400060,1,bacteria,1225769,Paludibacterium paludis,24,25
400060,1,bacteria,400061,Paludibacterium yongneupense,4,4
400060,2,bacteria,2618429,unclassified Paludibacterium,4,4
2618429,1,bacteria,2806263,Paludibacterium sp. B53371,4,4
1499392,2,bacteria,407217,Aquitalea,30,32
407217,1,bacteria,519081,Aquitalea denitrificans,7,7
407217,1,bacteria,1537400,Aquitalea aquatilis,6,6
407217,2,bacteria,2628611,unclassified Aquitalea,6,6
2628611,1,bacteria,1590041,Aquitalea sp. USM4,6,6
1499392,2,bacteria,187,Aquaspirillum,6,6
187,2,bacteria,2620219,unclassified Aquaspirillum,6,6
2620219,1,bacteria,1938604,Aquaspirillum sp. LM1,6,6
1499392,2,bacteria,57479,Microvirgula,6,6
57479,1,bacteria,57480,Microvirgula aerodenitrificans,6,6
1499392,2,bacteria,585890,Chitiniphilus,6,6
585890,2,bacteria,2649038,unclassified Chitiniphilus,6,6
2649038,1,bacteria,2981137,Chitiniphilus sp. CD1,6,6
1499392,2,bacteria,885864,Jeongeupia,4,4
885864,2,bacteria,2619593,unclassified Jeongeupia,4,4
2619593,1,bacteria,1009682,Jeongeupia sp. HS-3,2,2
2619593,1,bacteria,1906741,Jeongeupia sp. USM3,2,2
1499392,2,bacteria,57739,Vogesella,3,3
57739,2,bacteria,2684990,unclassified Vogesella,3,3
2684990,1,bacteria,2877939,Vogesella sp. XCS3,2,2
2684990,1,bacteria,1192162,Vogesella sp. LIG4,1,1
1499392,2,bacteria,168470,Laribacter,2,2
168470,1,bacteria,168471,Laribacter hongkongensis,2,2
1499392,2,bacteria,230666,Chitinibacter,2,2
230666,1,bacteria,2739434,Chitinibacter bivalviorum,1,1
1499392,2,bacteria,568394,Pseudogulbenkiania,2,2
568394,2,bacteria,2642558,unclassified Pseudogulbenkiania,2,2
2642558,1,bacteria,748280,Pseudogulbenkiania sp. NH8B,2,2
1499392,2,bacteria,400947,Deefgea,1,1
400947,1,bacteria,2739061,Deefgea piscis,1,1
2803844,2,bacteria,2803845,Usitatibacter,39,42
2803845,1,bacteria,2732487,Usitatibacter palustris,34,36
2803845,1,bacteria,2732067,Usitatibacter rugosus,5,5
2008790,2,bacteria,919,Thiobacillus,34,36
919,1,bacteria,36861,Thiobacillus denitrificans,34,36
2772226,2,bacteria,1778653,Sulfuriferula,27,29
1778653,1,bacteria,2675298,Sulfuriferula nivalis,25,26
1778653,1,bacteria,171865,Sulfuriferula plumbiphila,2,2
2772226,2,bacteria,2772198,Sulfurimicrobium,5,5
2772198,1,bacteria,2715678,Sulfurimicrobium lacus,5,5
2772226,2,bacteria,935200,Sulfuricella,1,1
935200,1,bacteria,649841,Sulfuricella denitrificans,1,1
90627,2,bacteria,96,Gallionella,8,8
96,1,bacteria,370405,Gallionella capsiferriformans,8,8
90627,2,bacteria,314343,Sideroxydans,6,6
314343,1,bacteria,63745,Sideroxydans lithotrophicus,6,6
90627,2,bacteria,2943286,Sideroxyarcus,5,5
2943286,1,bacteria,2764705,Sideroxyarcus emersonii,5,5
90627,2,bacteria,453161,Candidatus Nitrotoga,3,3
453161,1,bacteria,453162,Candidatus Nitrotoga arctica,2,2
2008793,2,bacteria,378210,Methyloversatilis,11,11
378210,2,bacteria,2639971,unclassified Methyloversatilis,11,11
2639971,1,bacteria,1842540,Methyloversatilis sp. RAC08,11,11
2008793,2,bacteria,1054211,Sulfuritalea,6,6
1054211,1,bacteria,748811,Sulfuritalea hydrogenivorans,6,6
2008793,2,bacteria,157591,Sterolibacterium,2,2
157591,1,bacteria,157592,Sterolibacterium denitrificans,2,2
2008793,2,bacteria,311181,Denitratisoma,2,2
311181,1,bacteria,311182,Denitratisoma oestradiolicum,2,2
32011,2,bacteria,2872156,Methyloradius,6,6
2872156,1,bacteria,2778876,Methyloradius palustris,6,6
32011,2,bacteria,1679002,Candidatus Methylopumilus,3,3
32011,2,bacteria,16,Methylophilus,2,2
16,1,bacteria,2588534,Methylophilus medardicus,1,1
16,2,bacteria,2630143,unclassified Methylophilus,1,1
2630143,1,bacteria,1662285,Methylophilus sp. TWE2,1,1
32011,2,bacteria,404,Methylobacillus,2,2
404,1,bacteria,405,Methylobacillus flagellatus,2,2
206379,2,bacteria,914,Nitrosomonas,13,14
914,1,bacteria,44577,Nitrosomonas ureae,3,3
914,1,bacteria,1444684,Nitrosomonas stercoris,3,3
914,1,bacteria,915,Nitrosomonas europaea,2,2
914,1,bacteria,916,Nitrosomonas eutropha,1,1
206379,2,bacteria,35798,Nitrosospira,4,4
35798,1,bacteria,1231,Nitrosospira multiformis,2,2
35798,1,bacteria,35799,Nitrosospira briensis,1,1
35798,1,bacteria,1288494,Nitrosospira lacus,1,1
2008794,2,bacteria,12960,Azoarcus,43,46
12960,2,bacteria,2629479,unclassified Azoarcus,31,33
2629479,1,bacteria,748247,Azoarcus sp. KH32C,22,23
2629479,1,bacteria,2027405,Azoarcus sp. DD4,9,9
12960,1,bacteria,418699,Azoarcus olearius,2,2
2008794,2,bacteria,2891323,Pseudazoarcus,35,37
2891323,1,bacteria,2067960,Pseudazoarcus pumilus,35,37
2008794,2,bacteria,2891322,Parazoarcus,8,8
2891322,1,bacteria,41977,Parazoarcus communis,8,8
2008794,2,bacteria,33057,Thauera,6,6
33057,2,bacteria,2609274,unclassified Thauera,5,5
2609274,1,bacteria,2897772,Thauera sp. WB-2,3,3
2609274,1,bacteria,85643,Thauera sp. MZ1T,1,1
2609274,1,bacteria,2005884,Thauera sp. K11,1,1
33057,1,bacteria,59405,Thauera aromatica,1,1
2008794,2,bacteria,2891294,Nitrogeniibacter,2,2
2891294,1,bacteria,2016596,Nitrogeniibacter mangrovi,2,2
2008794,2,bacteria,2891324,Pseudothauera,2,2
2891324,1,bacteria,2184083,Pseudothauera hydrothermalis,2,2
75787,2,bacteria,551759,Aromatoleum,30,32
551759,1,bacteria,76116,Aromatoleum petrolei,15,16
551759,1,bacteria,551760,Aromatoleum aromaticum,14,15
551759,1,bacteria,76115,Aromatoleum bremense,1,1
75787,2,bacteria,1911577,Oryzomicrobium,23,24
1911577,1,bacteria,1735038,Oryzomicrobium terrae,23,24
75787,2,bacteria,146937,Azospira,10,10
146937,1,bacteria,404405,Azospira restricta,6,6
146937,1,bacteria,146939,Azospira oryzae,3,3
146937,2,bacteria,2609269,unclassified Azospira,1,1
2609269,1,bacteria,1765049,Azospira sp. I09,1,1
75787,2,bacteria,1769726,Niveibacterium,3,3
1769726,1,bacteria,2811415,Niveibacterium microcysteis,3,3
2008795,2,bacteria,73029,Dechloromonas,29,31
73029,2,bacteria,2633351,unclassified Dechloromonas,17,18
2633351,1,bacteria,447588,Dechloromonas sp. A34,7,7
2633351,1,bacteria,2231055,Dechloromonas sp. HYN0024,5,5
2633351,1,bacteria,2654218,Dechloromonas sp. TW-R-39-2,5,5
73029,1,bacteria,281362,Dechloromonas denitrificans,12,12
2008795,2,bacteria,88875,Ferribacterium,2,2
88875,1,bacteria,76259,Ferribacterium limneticum,2,2
2008795,2,bacteria,138117,Quatrionicoccus,1,1
138117,1,bacteria,138118,Quatrionicoccus australiensis,1,1
2808923,2,bacteria,2808942,Fluviibacter,4,4
2808942,1,bacteria,1751046,Fluviibacter phosphoraccumulans,4,4
119066,2,bacteria,1301080,Candidatus Nasuia,13,14
1301080,1,bacteria,1160784,Candidatus Nasuia deltocephalinicola,13,14
2705999,2,bacteria,2706000,Casimicrobium,10,10
2706000,1,bacteria,2591109,Casimicrobium huifangae,10,10
119066,2,bacteria,1381133,Candidatus Profftella,6,6
1381133,1,bacteria,669502,Candidatus Profftella armatura,1,1
1381133,1,bacteria,2661583,Candidatus Profftella armatura (Diaphorina cf. continua),1,1
1442156,2,bacteria,416212,Ferrovum,5,5
416212,1,bacteria,416213,Ferrovum myxofaciens,5,5
712,2,bacteria,724,Haemophilus,20581,22188
724,1,bacteria,729,Haemophilus parainfluenzae,16042,17294
724,1,bacteria,727,Haemophilus influenzae,699,753
724,1,bacteria,735,Haemophilus parahaemolyticus,328,353
724,1,bacteria,726,Haemophilus haemolyticus,209,225
724,1,bacteria,249188,Haemophilus pittmaniae,44,47
724,2,bacteria,2609962,unclassified Haemophilus,22,23
2609962,1,bacteria,712310,Haemophilus sp. oral taxon 036,22,23
724,1,bacteria,730,[Haemophilus] ducreyi,10,10
712,2,bacteria,416916,Aggregatibacter,1223,1318
416916,2,bacteria,2639383,unclassified Aggregatibacter,443,477
2639383,1,bacteria,2820817,Aggregatibacter sp. 2125159857,295,318
2639383,1,bacteria,2866570,Aggregatibacter sp. Marseille-P9115,65,70
2639383,1,bacteria,712150,Aggregatibacter sp. oral taxon 513,28,30
416916,1,bacteria,714,Aggregatibacter actinomycetemcomitans,263,283
416916,1,bacteria,732,Aggregatibacter aphrophilus,78,84
416916,1,bacteria,739,Aggregatibacter segnis,36,38
712,2,bacteria,745,Pasteurella,66,71
745,1,bacteria,747,Pasteurella multocida,43,46
745,1,bacteria,754,Pasteurella dagmatis,10,10
745,1,bacteria,753,Pasteurella canis,1,1
745,1,bacteria,97481,Pasteurella skyensis,1,1
745,1,bacteria,2827233,Pasteurella atlantica,1,1
712,2,bacteria,75984,Mannheimia,30,32
75984,1,bacteria,75985,Mannheimia haemolytica,19,20
75984,1,bacteria,85404,Mannheimia varigena,4,4
75984,1,bacteria,85402,Mannheimia granulomatis,2,2
75984,1,bacteria,2770636,Mannheimia bovis,1,1
712,2,bacteria,713,Actinobacillus,26,28
713,1,bacteria,51161,Actinobacillus delphinicola,7,7
713,1,bacteria,189834,Actinobacillus porcitonsillarum,6,6
713,2,bacteria,2644856,unclassified Actinobacillus,4,4
2644856,1,bacteria,2774188,Actinobacillus sp. GY-402,4,4
713,1,bacteria,715,Actinobacillus pleuropneumoniae,2,2
713,1,bacteria,718,Actinobacillus equuli,1,1
713,1,bacteria,720,Actinobacillus lignieresii,1,1
712,2,bacteria,1960084,Rodentibacter,17,18
1960084,1,bacteria,1906744,Rodentibacter heylii,15,16
1960084,1,bacteria,2778911,Rodentibacter haemolyticus,1,1
712,2,bacteria,2094023,Glaesserella,15,16
2094023,1,bacteria,738,Glaesserella parasuis,8,8
2094023,2,bacteria,2629322,unclassified Glaesserella,7,7
2629322,1,bacteria,2030797,Glaesserella sp. 15-184,7,7
712,2,bacteria,476528,Bibersteinia,8,8
476528,1,bacteria,47735,Bibersteinia trehalosi,8,8
712,2,bacteria,292486,Avibacterium,7,7
292486,1,bacteria,728,Avibacterium paragallinarum,1,1
292486,2,bacteria,2685287,unclassified Avibacterium,1,1
712,2,bacteria,214906,Histophilus,5,5
214906,1,bacteria,731,Histophilus somni,5,5
712,2,bacteria,109471,Bisgaardia,4,4
109471,1,bacteria,109472,Bisgaardia hudsonensis,4,4
712,2,bacteria,1249016,Otariodibacter,4,4
1249016,1,bacteria,1032623,Otariodibacter oris,4,4
712,2,bacteria,1520333,Vespertiliibacter,2,2
1520333,1,bacteria,1443036,Vespertiliibacter pulmonis,2,2
712,2,bacteria,2899790,Mergibacter,1,1
2899790,1,bacteria,221402,Mergibacter septicus,1,1
712,2,bacteria,1649317,Frederiksenia,1,1
1649317,1,bacteria,123824,Frederiksenia canicola,1,1
712,2,bacteria,697331,Basfia,1,1
712,2,bacteria,155493,Gallibacterium,1,1
155493,1,bacteria,750,Gallibacterium anatis,1,1
468,2,bacteria,475,Moraxella,1350,1455
475,1,bacteria,480,Moraxella catarrhalis,885,954
475,1,bacteria,34062,Moraxella osloensis,140,150
475,2,bacteria,2685852,unclassified Moraxella,52,56
2685852,1,bacteria,2904122,Moraxella sp. ZY201224,3,3
475,1,bacteria,2904121,Moraxella nasovis,10,10
475,1,bacteria,386891,Moraxella bovoculi,9,9
475,1,bacteria,478,Moraxella nonliquefaciens,6,6
475,1,bacteria,476,Moraxella bovis,5,5
475,1,bacteria,29433,Moraxella ovis,5,5
475,1,bacteria,34061,Moraxella cuniculi,2,2
468,2,bacteria,469,Acinetobacter,221,238
469,2,bacteria,909768,Acinetobacter calcoaceticus/baumannii complex,52,56
909768,1,bacteria,470,Acinetobacter baumannii,45,48
909768,1,bacteria,48296,Acinetobacter pittii,5,5
909768,1,bacteria,471,Acinetobacter calcoaceticus,2,2
469,2,bacteria,196816,unclassified Acinetobacter,39,42
196816,1,bacteria,2563897,Acinetobacter sp. 10FS3-1,21,22
196816,1,bacteria,2714110,Acinetobacter sp. Marseille-Q1620,7,7
196816,1,bacteria,1827285,Acinetobacter sp. MYb10,6,6
196816,1,bacteria,3020716,Acinetobacter sp. GSS19,2,2
196816,1,bacteria,2004646,Acinetobacter sp. WCHA55,1,1
196816,1,bacteria,1646498,Acinetobacter sp. TTH0-4,1,1
196816,1,bacteria,1879049,Acinetobacter sp. WCHAc010034,1,1
469,1,bacteria,756892,Acinetobacter indicus,10,10
469,1,bacteria,202956,Acinetobacter towneri,9,9
469,1,bacteria,40215,Acinetobacter junii,7,7
469,1,bacteria,108980,Acinetobacter ursingii,4,4
469,1,bacteria,29430,Acinetobacter haemolyticus,2,2
469,1,bacteria,1879050,Acinetobacter wuhouensis,2,2
469,1,bacteria,40214,Acinetobacter johnsonii,2,2
469,1,bacteria,2715163,Acinetobacter lanii,1,1
469,1,bacteria,1839785,Acinetobacter portensis,1,1
469,1,bacteria,40216,Acinetobacter radioresistens,1,1
468,2,bacteria,497,Psychrobacter,98,105
497,2,bacteria,196806,unclassified Psychrobacter,90,97
196806,1,bacteria,2708350,Psychrobacter sp. WY6,2,2
196806,1,bacteria,2203895,Psychrobacter sp. YP14,2,2
196806,1,bacteria,1699624,Psychrobacter sp. P11G5,1,1
497,1,bacteria,256326,Psychrobacter arenosus,1,1
497,1,bacteria,334543,Psychrobacter arcticus,1,1
468,2,bacteria,2824158,Aquirhabdus,2,2
2824158,1,bacteria,2283318,Aquirhabdus parva,2,2
543,2,bacteria,561,Escherichia,272,293
561,1,bacteria,562,Escherichia coli,101,108
561,1,bacteria,564,Escherichia fergusonii,38,40
561,1,bacteria,1499973,Escherichia marmotae,13,14
561,1,bacteria,208962,Escherichia albertii,1,1
2890311,2,bacteria,570,Klebsiella,140,150
570,1,bacteria,573,Klebsiella pneumoniae,69,74
570,1,bacteria,548,Klebsiella aerogenes,33,35
570,1,bacteria,244366,Klebsiella variicola,3,3
570,1,bacteria,1463165,Klebsiella quasipneumoniae,2,2
570,2,bacteria,2608929,unclassified Klebsiella,1,1
2608929,1,bacteria,2851540,Klebsiella sp. PL-2018,1,1
2890311,2,bacteria,160674,Raoultella,4,4
160674,1,bacteria,1259973,Raoultella electrica,3,3
543,2,bacteria,590,Salmonella,103,111
590,1,bacteria,28901,Salmonella enterica,97,104
590,1,bacteria,54736,Salmonella bongori,5,5
543,2,bacteria,2815296,Jejubacter,78,84
2815296,1,bacteria,2579935,Jejubacter calystegiae,78,84
543,2,bacteria,547,Enterobacter,43,46
547,2,bacteria,354276,Enterobacter cloacae complex,27,29
354276,1,bacteria,158836,Enterobacter hormaechei,12,12
354276,2,bacteria,2757714,unclassified Enterobacter cloacae complex,3,3
2757714,1,bacteria,2027919,Enterobacter cloacae complex sp.,2,2
2757714,1,bacteria,1686399,Enterobacter sp. BIDMC100,1,1
354276,1,bacteria,69218,Enterobacter cancerogenus,1,1
354276,1,bacteria,2494701,Enterobacter chengduensis,1,1
547,2,bacteria,2608935,unclassified Enterobacter,3,3
2608935,1,bacteria,2976431,Enterobacter sp. CP102,2,2
2608935,1,bacteria,2724468,Enterobacter sp. JUb54,1,1
543,2,bacteria,1177214,Candidatus Profftia,10,10
1177214,2,bacteria,2735709,unclassified Candidatus Profftia,9,9
2735709,1,bacteria,2864218,Candidatus Profftia sp. (ex Adelges kitamiensis),9,9
1177214,1,bacteria,1987921,Candidatus Profftia lariciata,1,1
84564,2,bacteria,203804,Candidatus Blochmannia,2,2
203804,2,bacteria,711328,unclassified Candidatus Blochmannia,2,2
711328,1,bacteria,2681987,Blochmannia endosymbiont of Colobopsis nipponica,2,2
146507,2,bacteria,568987,Candidatus Hamiltonella,1,1
568987,1,bacteria,138072,Candidatus Hamiltonella defensa,1,1
199891,1,bacteria,1835721,secondary endosymbiont of Trabutina mannipara,1,1
84563,2,bacteria,1302410,Candidatus Annandia,1,1
1302410,1,bacteria,1345117,Candidatus Annandia pinicola,1,1
84563,2,bacteria,1682492,Candidatus Tachikawaea,1,1
1682492,1,bacteria,1410383,Candidatus Tachikawaea gelatinosa,1,1
84563,2,bacteria,1906659,Candidatus Hoaglandella,1,1
1906659,1,bacteria,1778263,Candidatus Hoaglandella endobia,1,1
543,2,bacteria,544,Citrobacter,6,6
544,2,bacteria,1344959,Citrobacter freundii complex,2,2
1344959,1,bacteria,57706,Citrobacter braakii,1,1
544,2,bacteria,2644389,unclassified Citrobacter,2,2
2644389,1,bacteria,2742624,Citrobacter sp. RHB25-C09,1,1
2644389,1,bacteria,2712024,Citrobacter sp. SX212,1,1
544,1,bacteria,67824,Citrobacter farmeri,1,1
543,2,bacteria,1330547,Kosakonia,5,5
1330547,1,bacteria,283686,Kosakonia radicincitans,4,4
1330547,1,bacteria,1158459,Kosakonia sacchari,1,1
543,2,bacteria,83654,Leclercia,4,4
83654,1,bacteria,83655,Leclercia adecarboxylata,3,3
83654,1,bacteria,2815358,Leclercia pneumoniae,1,1
543,2,bacteria,413496,Cronobacter,4,4
413496,1,bacteria,28141,Cronobacter sakazakii,1,1
413496,1,bacteria,413497,Cronobacter dublinensis,1,1
413496,1,bacteria,535744,Cronobacter universalis,1,1
543,2,bacteria,401618,Candidatus Riesia,3,3
401618,1,bacteria,401619,Candidatus Riesia pediculicola,1,1
543,2,bacteria,702,Plesiomonas,2,2
702,1,bacteria,703,Plesiomonas shigelloides,2,2
543,2,bacteria,1504576,Pseudocitrobacter,2,2
1504576,1,bacteria,2891570,Pseudocitrobacter corydidari,2,2
543,2,bacteria,1330546,Pluralibacter,2,2
1330546,1,bacteria,1334193,[Enterobacter] lignolyticus,2,2
543,2,bacteria,158483,Cedecea,2,2
158483,1,bacteria,158822,Cedecea neteri,1,1
158483,1,bacteria,158823,Cedecea lapagei,1,1
543,2,bacteria,620,Shigella,1,1
620,1,bacteria,623,Shigella flexneri,1,1
543,2,bacteria,1081630,Candidatus Schneideria,1,1
1081630,1,bacteria,1081631,Candidatus Schneideria nysicola,1,1
543,2,bacteria,2726810,Scandinavium,1,1
2726810,1,bacteria,1851514,Scandinavium goeteborgense,1,1
543,2,bacteria,1330545,Lelliottia,1,1
1330545,1,bacteria,61646,Lelliottia amnigena,1,1
36866,1,bacteria,2675796,Enterobacteriaceae endosymbiont of Plateumaris rustica,1,1
1903414,2,bacteria,581,Morganella,24,25
581,1,bacteria,582,Morganella morganii,24,25
1903414,2,bacteria,583,Proteus,17,18
583,1,bacteria,584,Proteus mirabilis,9,9
583,1,bacteria,585,Proteus vulgaris,8,8
1903414,2,bacteria,586,Providencia,7,7
586,1,bacteria,587,Providencia rettgeri,4,4
586,1,bacteria,588,Providencia stuartii,2,2
586,1,bacteria,333962,Providencia heimbachae,1,1
1903414,2,bacteria,637,Arsenophonus,5,5
637,1,bacteria,638,Arsenophonus nasoniae,2,2
637,2,bacteria,2627083,unclassified Arsenophonus,1,1
2627083,1,bacteria,1231049,Arsenophonus endosymbiont of Aphis craccivora,1,1
637,1,bacteria,2879119,Arsenophonus apicola,1,1
1903414,2,bacteria,29487,Photorhabdus,4,4
29487,1,bacteria,171438,Photorhabdus akhurstii,3,3
29487,1,bacteria,230089,Photorhabdus thracensis,1,1
1903414,2,bacteria,626,Xenorhabdus,1,1
626,1,bacteria,351671,Xenorhabdus doucetiae,1,1
1903409,2,bacteria,53335,Pantoea,23,24
53335,1,bacteria,553,Pantoea ananatis,4,4
53335,1,bacteria,59814,Pantoea dispersa,3,3
53335,1,bacteria,470934,Pantoea vagans,3,3
53335,2,bacteria,1654067,Pantoea agglomerans group,3,3
1654067,1,bacteria,549,Pantoea agglomerans,3,3
53335,2,bacteria,2630326,unclassified Pantoea,3,3
2630326,1,bacteria,2886821,Pantoea sp. Z09,3,3
53335,1,bacteria,55209,Pantoea cypripedii,2,2
53335,1,bacteria,470931,Pantoea anthophila,2,2
53335,1,bacteria,1891675,Pantoea alhagi,1,1
1903409,2,bacteria,551,Erwinia,10,10
551,1,bacteria,1922217,Candidatus Erwinia haradaeae,8,8
551,1,bacteria,79967,Erwinia pyrifoliae,1,1
551,1,bacteria,1324864,[Pantoea] beijingensis,1,1
1903409,2,bacteria,32199,Buchnera,8,8
32199,1,bacteria,9,Buchnera aphidicola,8,8
1903409,2,bacteria,82986,Tatumella,5,5
82986,1,bacteria,82987,Tatumella ptyseos,5,5
1903409,2,bacteria,2662752,Kalamiella,2,2
2662752,1,bacteria,2364647,Kalamiella piersonii,2,2
1903409,2,bacteria,3026546,Duffyella,2,2
3026546,1,bacteria,1619313,Duffyella gerundensis,2,2
1903409,2,bacteria,2100764,Mixta,1,1
2100764,1,bacteria,665913,Mixta calida,1,1
1903410,2,bacteria,122277,Pectobacterium,12,12
122277,1,bacteria,1905730,Pectobacterium parmentieri,3,3
122277,1,bacteria,180957,Pectobacterium brasiliense,2,2
122277,1,bacteria,2488639,Pectobacterium versatile,2,2
122277,1,bacteria,2778550,Pectobacterium parvum,1,1
122277,2,bacteria,2627739,unclassified Pectobacterium,1,1
2627739,1,bacteria,2949614,Pectobacterium sp. F1-1,1,1
122277,1,bacteria,554,Pectobacterium carotovorum,1,1
1903410,2,bacteria,204037,Dickeya,5,5
204037,1,bacteria,204042,Dickeya zeae,2,2
204037,1,bacteria,204039,Dickeya dianthicola,1,1
204037,1,bacteria,1089444,Dickeya solani,1,1
1903410,2,bacteria,1082702,Lonsdalea,2,2
1082702,1,bacteria,1172565,Lonsdalea populi,2,2
1903410,2,bacteria,71655,Brenneria,1,1
1903411,2,bacteria,613,Serratia,12,12
613,1,bacteria,615,Serratia marcescens,2,2
613,1,bacteria,458197,Serratia nematodiphila,2,2
613,1,bacteria,82996,Serratia plymuthica,2,2
613,1,bacteria,47917,Serratia fonticola,1,1
613,1,bacteria,300181,Serratia ureilytica,1,1
613,1,bacteria,614,Serratia liquefaciens,1,1
1903411,2,bacteria,629,Yersinia,5,5
629,2,bacteria,1649845,Yersinia pseudotuberculosis complex,3,3
1649845,1,bacteria,632,Yersinia pestis,3,3
629,1,bacteria,28152,Yersinia kristensenii,1,1
1903411,2,bacteria,34037,Rahnella,4,4
34037,1,bacteria,34038,Rahnella aquatilis,3,3
34037,1,bacteria,58169,Rahnella inusitata,1,1
2812006,2,bacteria,84565,Sodalis,14,15
84565,1,bacteria,1486991,Candidatus Sodalis pierantonius,12,12
84565,1,bacteria,1239307,Sodalis praecaptivus,2,2
1903412,2,bacteria,635,Edwardsiella,3,3
635,1,bacteria,67780,Edwardsiella ictaluri,2,2
635,2,bacteria,2676541,unclassified Edwardsiella (in: enterobacteria),1,1
2676541,1,bacteria,1578828,Edwardsiella sp. EA181011,1,1
1903412,2,bacteria,568,Hafnia,2,2
568,1,bacteria,569,Hafnia alvei,2,2
1903416,2,bacteria,82980,Leminorella,2,2
82980,1,bacteria,158841,Leminorella richardii,2,2
135621,2,bacteria,286,Pseudomonas,903,973
286,2,bacteria,196821,unclassified Pseudomonas,73,78
196821,1,bacteria,2892442,Pseudomonas sp. CIP-10,10,10
196821,1,bacteria,2986927,Pseudomonas sp. BT-42-2,7,7
196821,1,bacteria,2705472,Pseudomonas sp. MTM4,5,5
196821,1,bacteria,2762896,Pseudomonas sp. MPDS,3,3
196821,1,bacteria,2735906,Pseudomonas sp. B11D7D,2,2
196821,1,bacteria,2961893,Pseudomonas sp. ZM23,2,2
196821,1,bacteria,1028989,Pseudomonas sp. StFLB209,2,2
196821,1,bacteria,2726956,Pseudomonas sp. MSPm1,2,2
196821,1,bacteria,658630,Pseudomonas sp. CMR5c,2,2
196821,1,bacteria,1856685,Pseudomonas sp. TCU-HL1,2,2
196821,1,bacteria,2730848,Pseudomonas sp. ADAK18,2,2
196821,1,bacteria,2998079,Pseudomonas sp. GOM7,2,2
196821,1,bacteria,2049589,Pseudomonas sp. HLS-6,2,2
196821,1,bacteria,2870860,Pseudomonas sp. DNDY-54,1,1
196821,1,bacteria,2678257,Pseudomonas sp. St316,1,1
196821,1,bacteria,2874628,Pseudomonas sp. p1(2021b),1,1
196821,1,bacteria,2811422,Pseudomonas sp. PDNC002,1,1
196821,1,bacteria,1283291,Pseudomonas sp. URMO17WK12:I11,1,1
196821,1,bacteria,1294143,Pseudomonas sp. ATCC 13867,1,1
196821,1,bacteria,2931382,Pseudomonas sp. PIA16,1,1
196821,1,bacteria,2054915,Pseudomonas sp. 09C 129,1,1
196821,1,bacteria,1344094,Pseudomonas sp. HN11,1,1
196821,1,bacteria,1357074,Pseudomonas sp. LS44,1,1
196821,1,bacteria,1573718,Pseudomonas sp. S34,1,1
196821,1,bacteria,2559074,Pseudomonas sp. S150,1,1
196821,1,bacteria,2866626,Pseudomonas sp. 2hn,1,1
196821,1,bacteria,2498848,Pseudomonas sp. MPC6,1,1
196821,1,bacteria,2219057,Pseudomonas sp. LG1E9,1,1
196821,1,bacteria,2799184,Pseudomonas sp. Eqa60,1,1
196821,1,bacteria,2774459,Pseudomonas sp. IzPS59,1,1
196821,1,bacteria,2749999,Pseudomonas sp. RtIB026,1,1
196821,1,bacteria,2975049,Pseudomonas sp. N3-W,1,1
196821,1,bacteria,2777367,Pseudomonas sp. OST1909,1,1
196821,1,bacteria,2972478,Pseudomonas sp. LS1212,1,1
196821,1,bacteria,2995162,Pseudomonas sp. SL78,1,1
286,2,bacteria,136841,Pseudomonas aeruginosa group,62,66
136841,1,bacteria,287,Pseudomonas aeruginosa,50,53
136841,1,bacteria,300,Pseudomonas mendocina,8,8
136841,2,bacteria,1232139,Pseudomonas oleovorans/pseudoalcaligenes group,2,2
1232139,1,bacteria,301,Pseudomonas oleovorans,2,2
136841,1,bacteria,53408,Pseudomonas citronellolis,1,1
286,2,bacteria,136843,Pseudomonas fluorescens group,37,39
